literal	file	line	platform	ownership	new_value	compatibility	owner_phase
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	102	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	103	macos	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	104	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	107	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	108	macos	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	109	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	112	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	113	macos	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	114	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	117	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	118	macos	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	119	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	122	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	123	macos	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	124	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	127	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	128	macos	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	129	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	132	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	133	macos	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/tools/cli-client/channelSessions.js	134	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	tests/ui/node_modules/playwright-core/lib/tools/cli-client/registry.js	124	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/registry.js	126	macos	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/tools/cli-client/registry.js	128	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/registry.js	144	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/skill/references/test-generation.md	130	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/tools/cli-client/skill/references/video-recording.md	15	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	1717	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	1876	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	1877	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	1908	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	1912	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4209	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4211	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4215	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4217	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4218	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4219	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4220	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4221	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4222	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4223	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4228	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4229	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4233	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4235	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4236	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4237	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
appData	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	4238	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	30476	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	30477	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	30538	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	30546	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	30548	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	30558	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	30570	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	30581	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	31848	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	84686	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	84687	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	84688	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
APPDATA	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	84689	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	tests/ui/node_modules/playwright-core/lib/utilsBundle.js	84700	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/vite/dashboard/assets/index-BY2S1tHT.css	1	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/dashboard/assets/index-C_5TMfeg.js	48	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/vite/dashboard/assets/index-C_5TMfeg.js	52	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/htmlReport/report.js	48	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/htmlReport/report.js	49	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/recorder/assets/codeMirrorModule-DeBYQozu.js	11	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/vite/recorder/assets/index-4ZiSSCmn.css	1	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/recorder/assets/index-Bq-mQf8S.js	49	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/recorder/assets/index-Bq-mQf8S.js	50	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/traceViewer/assets/codeMirrorModule-LEHpjmcn.js	11	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/traceViewer/assets/defaultSettingsView-BNmKHKpQ.js	49	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
Home	tests/ui/node_modules/playwright-core/lib/vite/traceViewer/assets/defaultSettingsView-BNmKHKpQ.js	65	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	tests/ui/node_modules/playwright-core/lib/vite/traceViewer/defaultSettingsView.CjdS-WJx.css	1	windows	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	tests/ui/node_modules/playwright-core/lib/xdg-open	149	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	tests/ui/node_modules/playwright-core/lib/xdg-open	179	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	tests/ui/node_modules/playwright-core/lib/xdg-open	829	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	tests/ui/node_modules/playwright-core/lib/xdg-open	830	unix-cross-platform	test-fixture	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
